WorkerId,Random.ID,Start.Date,End.Date,Progress,Duration..in.seconds.,Finished,Recorded.Date,Response.ID,User.Language,Q_RecaptchaScore,Click.to.write.the.question.text...Date,X...I.believe.I.have.encountered.this.animal.species.in.the.real.world.,Which.social.media.do.you.have.use..select.all.that.apply..,X...I.am.knowledgeable.about.wildlife.and.or.habitat.conservation.,X...This.animal.is.an.endangered.species.,X...After.seeing.this.post..I.am.more.likely.to.support.wildlife.conservation.and.or.research.,X...This.animal.would.make.a.good.pet.,X...I.believe.I.have.encountered.this.animal.species.online.,X...I.would.seek.out.an.experience.to.personally.interact.with.this.animal.,X...This.post.depicts.wildlife.research.,X...I.would.like.to.have.this.animal.as.a.pet.,X...I.think.wildlife.conservation.is.important.,X...I.actively.support.or.participate.in.wildlife.and.or.habitat.conservation.,X...After.seeing.this.post..I.would.like.to.see.more.images.like.this.,To.see.the.post.again..use.your.mouse.to.click.on.the..Back..button.....What.one.word.comes.to.mind.when.you.see.this.post.,What.is.your.age.,Please.specify.your.ethnicity.,To.which.gender.identity.do.you.most.identify.,What.is.the.highest.degree.or.level.of.school.you.have.completed..If.currently.enrolled..what.is.your.highest.degree.received.,Treatment.shown
ABJ8BJWQ9GG6M,75518,8/20/2022 1:57,8/20/2022 1:59,100,161,1,8/20/2022 1:59,R_2uJ17lC5bP5QL7J,EN,0.899999976,8/19/2022,5,"1,2,3,4,5",5,4,4,5,4,4,4,4,5,4,4,Cute,25,1,1,4,Image4
A3NMA4OQLPVKQB,62662,8/20/2022 1:57,8/20/2022 2:03,100,399,1,8/20/2022 2:03,R_bJzg0AXmpW6q2wF,EN,0.899999976,8/19/2022,5,"1,2,3,4,5",5,4,5,5,5,4,5,5,5,4,4,Wildlife ,36,3,2,4,Image1
AYUBSG6FZ9DVU,89597,8/20/2022 1:58,8/20/2022 2:03,100,333,1,8/20/2022 2:03,R_2tzCUryj6uKNbff,EN,0.899999976,8/20/2022,4,1,3,2,2,2,3,3,3,1,5,4,3,sickly ,61,1,1,3,Image4
A27D4A938003Y5,74492,8/20/2022 1:58,8/20/2022 2:06,100,483,1,8/20/2022 2:06,R_1n6O6VOv5bQaICN,EN,0.899999976,8/20/2022,4,"1,2,3,4,5",4,5,4,3,4,5,4,3,5,4,4,save the animals,25,1,2,4,Image1
A1QTW0KW1JS4M3,39720,8/20/2022 1:58,8/20/2022 2:03,100,320,1,8/20/2022 2:03,R_2bVQZ65CumCnwBA,EN,0.899999976,8/19/2022,4,"1,2,3,4,5",4,4,4,5,5,5,4,5,5,5,4,All animals are safey ad humanely,58,3,1,4,Image2
A1OH7LKEEIOIJB,27158,8/20/2022 2:00,8/20/2022 2:03,100,198,1,8/20/2022 2:03,R_yECaNRaZtkyTe2B,EN,0.899999976,8/19/2022,5,2,4,4,5,4,4,5,4,5,5,4,4,Wildlife,38,3,2,4,Image3
A1O5OYP97FY7NM,41725,8/20/2022 2:03,8/20/2022 2:11,100,506,1,8/20/2022 2:11,R_3QDdOj0HfoixOIg,EN,0.400000006,8/19/2022,4,"1,2,3",5,5,4,5,4,4,4,5,4,5,4,Wildlife ,45,3,1,4,Image1
A38AF7QMZXUC8E,51017,8/20/2022 2:03,8/20/2022 2:21,100,1038,1,8/20/2022 2:21,R_vBskuCvuNN4Gml3,EN,1,8/20/2022,4,"1,2,3",4,4,4,4,4,4,5,2,4,4,4,The post is very nice,25,1,2,4,Image2
AE68XSMXAYPWQ,18547,8/20/2022 2:04,8/20/2022 2:06,100,177,1,8/20/2022 2:07,R_2y1S2pDVTrjoPMk,EN,0.899999976,8/19/2022,4,2,5,4,4,5,5,4,5,4,4,5,5,Wildlife,38,3,2,4,Image4
AVNWOZ369TW9R,57981,8/20/2022 2:04,8/20/2022 2:09,99,298,0,8/27/2022 2:09,R_3PoBENFv4U5DI9V,EN,1,8/20/2022,4,"1,2,3",4,4,5,4,4,4,4,4,4,4,4,In this post the animal sitting calmly,25,1,2,4,Image3
AL59Y4OTXLT6H,73791,8/20/2022 2:06,8/20/2022 2:09,100,157,1,8/20/2022 2:09,R_8uDkBlsgln0skrD,EN,0.899999976,8/19/2022,4,"1,2,3,4,5",4,4,5,4,4,4,4,5,5,4,5,Perfect,25,1,1,4,Image1
AR4ZLUHGM7UDT,94997,8/20/2022 2:07,8/20/2022 2:14,100,444,1,8/20/2022 2:14,R_oYNnAoEhIxyi2Hv,EN,0.899999976,8/19/2022,4,"2,3,5",4,4,4,3,4,4,4,3,4,4,4,NOTHING,51,1,2,4,Image4
A3JEBV791DHRZL,94499,8/20/2022 2:07,8/20/2022 2:14,100,434,1,8/20/2022 2:14,R_1llzDyo22YvG2Bp,EN,0.899999976,8/20/2022,4,"1,2,3",5,5,5,4,4,4,4,4,5,4,5,Pet,27,2,2,4,Image2
A3QI6K8D233GAQ,37443,8/20/2022 2:07,8/20/2022 2:33,100,1542,1,8/20/2022 2:33,R_2DSalSaHPOCgIx8,EN,0.899999976,8/19/2022,4,"1,2,3,4,5",4,5,5,4,4,4,4,4,5,5,4,SAVE ANIMALS,30,1,2,4,Image1
A1UTPYXP4BR4VV,87318,8/20/2022 2:09,8/20/2022 2:15,100,311,1,8/20/2022 2:15,R_2sU6EXdO7IIAbAR,EN,0.899999976,8/20/2022,5,"1,2,3,4,5",4,4,4,5,4,4,4,5,5,5,4,WOW,25,1,2,4,Image3
A3LGD55VE6ZHKV,95911,8/20/2022 2:09,8/20/2022 2:15,100,314,1,8/20/2022 2:15,R_1jcWoDwlMQj2Vcm,EN,1,8/19/2022,5,"1,2,3,4,5",5,4,5,5,5,5,5,5,5,5,4,Wildlife ,35,3,2,4,Image2
A2OLT4A3DUVD5J,40877,8/20/2022 2:10,8/20/2022 2:16,100,352,1,8/20/2022 2:16,R_11bVKtwpu84G3nW,EN,1,8/20/2022,4,"1,2,3,4,5",4,2,4,4,5,4,4,4,5,4,4,It is very amazing picture to meet a nature with loved animals,25,1,2,4,Image1
A10X93TL69AHDA,93427,8/20/2022 2:10,8/20/2022 2:23,100,766,1,8/20/2022 2:23,R_1Qxv14DQkKX4PJc,EN,0.899999976,8/20/2022,4,"1,2,3",4,4,4,5,5,5,4,5,4,5,4,i think this post will make me more happy,25,1,2,4,Image3
A1GBNQ1TUL5ZLL,32078,8/20/2022 2:10,8/20/2022 2:17,100,389,1,8/20/2022 2:17,R_2YFnkTbacuRlBDb,EN,1,8/19/2022,4,"1,2,3,4,5",4,4,4,4,4,4,4,4,4,4,4,NICE VISUALISATION,25,1,2,4,Image1
AL8PEZ7YJND22,66087,8/20/2022 2:11,8/20/2022 2:18,100,430,1,8/20/2022 2:18,R_3pa3oV59T2W97eG,EN,0.899999976,8/20/2022,4,"1,2,3",4,4,5,4,4,4,4,4,4,4,5,All wild animals are captured and safely helpful for research scientist,29,2,1,4,Image4
A3VZB2PKPRBT0D,95748,8/20/2022 2:12,8/20/2022 2:18,100,398,1,8/20/2022 2:18,R_1NyazAwlOR4TbTM,EN,1,8/19/2022,4,"1,2,3",4,4,4,5,5,4,4,4,5,4,5,Animals save,27,1,1,4,Image2
A3IDTSOSHDX6JK,55883,8/20/2022 2:12,8/20/2022 2:16,100,245,1,8/20/2022 2:16,R_31AgK6GSypljPlo,EN,1,8/20/2022,5,"1,2,3",5,4,5,4,5,5,4,5,4,4,4,research,28,2,2,4,Image4
A2JYKLMUFIVVNK,56133,8/20/2022 2:12,8/20/2022 2:19,100,409,1,8/20/2022 2:19,R_1F58ay3lwxh82fE,EN,0.899999976,8/20/2022,3,1,3,4,4,2,3,3,5,2,4,5,4,Gorilla in the forest,54,5,1,4,Image2
AZVV53IZ1JHAP,39277,8/20/2022 2:13,8/20/2022 2:19,100,384,1,8/20/2022 2:19,R_1hMhyB8TjSvRyiR,EN,0.400000006,8/19/2022,5,"1,2,3",4,4,5,5,5,5,4,4,4,5,4,Wildlife ,45,3,1,4,Image1
ADTPTJKDA4LSL,76129,8/20/2022 2:13,8/20/2022 2:26,100,770,1,8/20/2022 2:26,R_0D1yIwcIlDs7kSR,EN,0.899999976,8/20/2022,4,"1,2,3,5",4,4,4,4,4,4,4,4,4,4,4,THIS POST IS REMAIN TO SAVE THE ANIMALS,25,1,2,4,Image3
A15KZQP7Q17NJL,35182,8/20/2022 2:13,8/20/2022 2:20,100,368,1,8/20/2022 2:20,R_2SlC84RfvtSNglY,EN,1,8/20/2022,1,"1,3",2,4,3,2,1,1,4,1,4,3,3,eyes,46,1,1,4,Image3
AFO7KODVZ7N4W,23348,8/20/2022 2:14,8/20/2022 2:18,100,250,1,8/20/2022 2:18,R_3fPk4QAgodcbKbX,EN,1,8/19/2022,4,"1,2,3,5",4,5,4,4,5,4,4,5,4,4,4,Yes is like,25,3,1,5,Image4
A3D4Q2SG84NC6,87847,8/20/2022 2:15,8/20/2022 2:33,100,1120,1,8/20/2022 2:33,R_2arxsNR4JdN6bOF,EN,0.899999976,8/20/2022,4,"1,2,3",4,4,4,4,4,4,5,4,5,4,4,The post is very nice,25,1,1,4,Image3
AIQWCNH0RM9QX,83134,8/20/2022 2:15,8/20/2022 2:19,100,292,1,8/20/2022 2:19,R_3gUgPHgrnwTL6xn,EN,0.899999976,8/20/2022,2,"1,2,3,4,5",2,5,4,1,5,3,5,1,5,3,4,Gorilla,31,1,2,4,Image2
AJAVJZ6PSNFWS,53354,8/20/2022 2:15,8/20/2022 2:43,100,1715,1,8/20/2022 2:43,R_1gdNMAfac5xb9lQ,EN,0.899999976,8/19/2022,4,"1,2,3,4,5",4,3,4,4,4,4,4,4,4,4,4,this post is rare to see,25,1,2,4,Image2
A3OWGUJ1SID8VU,28163,8/20/2022 2:17,8/20/2022 2:22,100,354,1,8/20/2022 2:22,R_231sQz8j5zHbfbO,EN,0.899999976,8/20/2022,5,"1,2,3,4,5",5,4,5,5,5,4,4,4,5,4,4,AMAZING,25,1,1,4,Image4
A2YX27BC5JWP26,97995,8/20/2022 2:17,8/20/2022 2:23,100,351,1,8/20/2022 2:23,R_2dg7q0ebIbY8cBY,EN,1,8/21/2022,1,"1,4",4,5,4,2,4,3,4,1,5,4,3,jungle,62,1,1,3,Image1
A1JYKEEHMJCWIO,43794,8/20/2022 2:26,8/20/2022 2:42,100,1005,1,8/20/2022 2:42,R_3F5wkq7tgTbfPfD,EN,1,8/20/2022,4,"1,2,3",4,4,4,4,4,4,4,4,4,4,4,The post is very nice,25,1,1,4,Image1
A1AB2799GA1WUU,79879,8/20/2022 2:27,8/20/2022 2:34,100,461,1,8/20/2022 2:34,R_3eaww2iPKDssgzT,EN,0.899999976,8/20/2022,4,"1,2,3,5",4,4,4,4,4,4,4,4,4,4,4,This post is rare to see in social media,25,1,1,4,Image4
A4H924QIAOJN,58732,8/20/2022 2:29,8/20/2022 2:43,100,796,1,8/20/2022 2:43,R_1gSbAv0DBYyiTtu,EN,0.899999976,8/20/2022,4,"1,2,3",4,4,4,4,4,4,4,4,4,4,4,In this post the man and the gorilla looking together,27,1,2,4,Image2
A1EIKIHK12UDP0,86138,8/20/2022 2:31,8/20/2022 2:47,100,968,1,8/20/2022 2:47,R_12orXE1oLzLQdaS,EN,1,8/20/2022,1,6,2,3,3,1,3,3,5,1,4,2,4,Pristine,53,3,1,2,Image2
AEZDSH2WOKBVI,94683,8/20/2022 2:31,8/20/2022 2:47,100,967,1,8/20/2022 2:47,R_09hlGjyVvCveqWd,EN,0.899999976,8/19/2022,4,"1,2,3",2,4,4,5,4,4,4,4,4,4,4,gorillas,62,1,2,5,Image2
AB3L4DBGHX7PG,98873,8/20/2022 2:32,8/20/2022 2:41,100,552,1,8/20/2022 2:41,R_3rSSpRtWJC6TSVz,EN,1,8/20/2022,2,"1,5",4,3,4,2,2,2,4,2,5,3,3,Experiments,52,1,2,4,Image4
A3P2NMPB9PSJTD,59075,8/20/2022 2:33,8/20/2022 2:40,100,421,1,8/20/2022 2:40,R_1lh53dMmkWYwRrY,EN,1,8/19/2022,4,2,4,4,4,4,4,4,4,4,4,4,4,small animal,27,4,2,4,Image4
AOO6ETRU2X5VQ,79973,8/20/2022 2:33,8/20/2022 2:38,100,325,1,8/20/2022 2:38,R_2bN3PFuW4H1yEjn,EN,0.899999976,8/19/2022,4,2,4,4,4,4,4,4,4,4,4,4,4,I LIKE THIS PICUTURE,63,4,1,4,Image3
A2KVT3ELNZYMD3,99445,8/20/2022 2:36,8/20/2022 2:41,100,303,1,8/20/2022 2:41,R_1HkHaIFtGiWxtoY,EN,0.400000006,8/19/2022,5,"1,2,3,4,5",5,5,5,5,4,4,5,4,5,5,5,Wildlife ,61,3,2,4,Image1
A3TK29DDKTC2QK,26952,8/20/2022 2:36,8/20/2022 2:49,100,736,1,8/20/2022 2:49,R_3JlNmMJddViYPoX,EN,1,8/20/2022,3,2,4,4,5,2,4,3,4,3,5,5,5,Gorilla,32,1,1,5,Image1
A1X62BG6GJG2BQ,96046,8/20/2022 2:37,8/20/2022 2:47,100,619,1,8/20/2022 2:47,R_2Yn8lxaffl81Bp6,EN,0.800000012,8/20/2022,4,"1,2,5",5,3,5,5,4,4,4,4,5,4,4,animals used for research,33,1,2,4,Image4
AICRHW5H7OHBS,58449,8/20/2022 2:37,8/20/2022 2:41,100,208,1,8/20/2022 2:41,R_3oC55Fy8qbxifQ9,EN,1,8/19/2022,4,"1,2,3,4,5",4,5,5,4,5,4,4,4,5,5,4,I also want to make a good pet to maintain like this ,25,1,2,4,Image3
AIV2EM1QEW179,38989,8/20/2022 2:37,8/20/2022 2:44,100,418,1,8/20/2022 2:44,R_3ELl8Y6EM7f4OxX,EN,0.800000012,8/20/2022,4,"1,2,4",4,5,4,4,4,4,4,4,5,4,4,i think this post is very good to see,25,1,2,4,Image3
A13SNMUR2U1NOE,19164,8/20/2022 2:44,8/20/2022 3:21,100,2194,1,8/20/2022 3:21,R_3D74taLaBIa9Jvv,EN,0.899999976,8/19/2022,5,"1,2,3,5",4,5,4,5,5,5,5,5,5,5,5,capturted,40,4,1,4,Image4
AE33JO53WTHZQ,79661,8/20/2022 2:45,8/20/2022 3:05,100,1185,1,8/20/2022 3:05,R_2DMSrRQ2smLoc5Y,EN,1,8/20/2022,4,"1,2,3",4,4,5,1,4,4,5,2,5,5,4,ebullient,43,1,2,4,Image2
A2CULRJWN6ERC1,89317,8/20/2022 2:46,8/20/2022 3:01,100,923,1,8/20/2022 3:01,R_brTnzcOesWIR3rj,EN,1,8/20/2022,4,"1,2,3,5",4,4,4,4,4,5,4,4,4,4,4,This post is remember people to save animals,25,1,2,4,Image1
A105M4JOZSR7E6,69260,8/20/2022 2:47,8/20/2022 3:03,100,948,1,8/20/2022 3:03,R_2s5CKK5EPn1xZxU,EN,1,8/19/2022,5,"1,2,3,4,5",4,4,4,5,4,4,4,4,4,4,4,I like this image very mch the animal look very kind ,25,1,2,4,Image4
A3UXEABTBKTM2B,43749,8/20/2022 2:47,8/20/2022 3:00,100,789,1,8/20/2022 3:00,R_3irH87wxCtUUjLH,EN,0.800000012,8/20/2022,5,"1,2,3,5",4,4,4,5,4,4,5,4,4,4,4,I  think this post makes me some curiosity,25,1,2,4,Image2
A123GL5B378JUQ,70120,8/20/2022 2:48,8/20/2022 3:31,100,2580,1,8/20/2022 3:31,R_6LPqXale7d6w4Rr,EN,1,8/20/2022,4,"1,2,3",5,4,4,5,4,4,4,4,4,4,4,The post is good,25,1,2,4,Image1
AEX85SLEN727,68707,8/20/2022 2:51,8/20/2022 2:54,100,172,1,8/20/2022 2:54,R_1ePNeO2fThG3gXq,EN,1,8/20/2022,1,"1,2",4,4,5,4,4,5,4,4,5,3,5,Amazing ,57,1,2,5,Image3
A1BMPXNN2S0S5X,12353,8/20/2022 2:51,8/20/2022 2:55,100,252,1,8/20/2022 2:55,R_2QVWrx9p8f5yJ9T,EN,0.800000012,8/19/2022,4,"1,2,3,4,5",4,4,4,4,4,4,4,4,4,4,5,CUTE,25,1,2,4,Image1
A2HU5Y76EVPPU5,60121,8/20/2022 2:53,8/20/2022 3:07,100,798,1,8/20/2022 3:07,R_DAW63FygzDKeg81,EN,1,8/20/2022,4,2,4,4,4,3,4,3,5,3,5,4,4,wildlife,26,1,2,5,Image4
AF7KTYQ4NM8VL,31024,8/20/2022 2:54,8/20/2022 3:07,100,788,1,8/20/2022 3:07,R_Og2WpPngd2ECEY9,EN,1,8/20/2022,1,6,1,4,3,4,3,3,4,3,4,3,3,cute,37,1,1,3,Image3
A1Q4I821OFS3BC,31823,8/20/2022 2:54,8/20/2022 2:57,100,165,1,8/20/2022 2:57,R_22mjmZnLNvyOUFD,EN,1,8/19/2022,5,"1,2,3,4,5",5,5,4,5,5,4,4,4,4,4,4,Very cute animal to watch ,25,1,2,4,Image3
A1LXBYX8R2VURR,67389,8/20/2022 2:58,8/20/2022 3:06,100,470,1,8/20/2022 3:06,R_3Jk4An50L4POaTr,EN,1,8/20/2022,4,"1,2,3",4,5,5,4,5,4,5,4,4,5,5,animals and human are mountains hills,30,1,1,4,Image1
A132MSWBBVTOES,55276,8/20/2022 2:58,8/20/2022 3:01,100,166,1,8/20/2022 3:01,R_1IgQ7BIMzcfTpMP,EN,1,8/20/2022,1,"1,2,3,5",4,5,3,1,4,2,4,1,4,4,2,Elegant,32,1,1,5,Image2
A3ADQ2RLQNJQDU,96268,8/20/2022 2:59,8/20/2022 3:05,100,376,1,8/20/2022 3:05,R_1LopWpUtWuSMGpY,EN,0.899999976,8/20/2022,1,"1,2,3,5",1,2,4,4,4,2,4,2,5,5,5,Humane,38,1,2,1,Image4
AXA1G5JO6F0JU,26198,8/20/2022 3:02,8/20/2022 3:10,100,468,1,8/20/2022 3:10,R_3L4G7sW6qyzVtjq,EN,0.899999976,8/20/2022,4,"1,2,3",4,4,4,4,4,4,4,4,4,4,4,In this post man and the gorilla looking together,25,1,1,4,Image2
A13AKYTR0BUO4R,75236,8/20/2022 3:03,8/20/2022 3:09,100,372,1,8/20/2022 3:09,R_3ENqcij8VqknOhf,EN,0.899999976,8/19/2022,4,2,4,3,4,2,3,3,2,4,2,3,2,good photographer ,40,1,2,4,Image1
AGLFNO1XKM8O8,75236,8/20/2022 3:03,8/20/2022 3:09,100,372,1,8/20/2022 3:09,R_3ENqcij8VqknOhf,EN,0.899999976,8/19/2022,4,2,4,3,4,2,3,3,2,4,2,3,2,good photographer ,40,1,2,4,Image1
A3NT9IQ72W7QF7,49232,8/20/2022 3:04,8/20/2022 3:10,100,323,1,8/20/2022 3:10,R_1C7vi2tILlcGeeV,EN,0.899999976,8/19/2022,5,2,5,5,5,5,5,5,5,5,5,5,5,FGGGGGGGGGGGGGGGGGGGGGGGGGGH,59,3,2,5,Image3
A2LB6A57BDB1X0,46334,8/20/2022 3:05,8/20/2022 3:10,100,285,1,8/20/2022 3:10,R_R9bFLme1XkEZ84h,EN,1,8/20/2022,4,"1,2,3",4,5,5,1,4,5,5,1,5,4,4,excited,50,1,1,4,Image2
A34SXS8C0K9GJ1,10303,8/20/2022 3:07,8/20/2022 3:13,100,347,1,8/20/2022 3:13,R_81wAt5YOggFgIjD,EN,1,8/19/2022,4,"1,2,3,4,5",5,5,4,4,4,4,4,4,5,4,4,cutest in looks,25,1,2,4,Image4
A1F7YVUI6ABYN1,97108,8/20/2022 3:08,8/20/2022 3:11,100,208,1,8/20/2022 3:11,R_3OdnrhMMsoWfa0t,EN,1,8/19/2022,4,"1,2,3,4,5",5,4,4,4,5,4,4,4,5,4,4,The animal look very great in the image ,25,1,2,4,Image3
A9SVRJD4M0A02,76256,8/20/2022 3:14,8/20/2022 3:18,100,256,1,8/20/2022 3:18,R_2CB67vcX9scHmTj,EN,0.899999976,8/19/2022,4,"1,2,5",4,5,4,5,4,5,4,4,5,4,4,The image look very nice and watch many time ,25,1,2,4,Image3
A1XIL0Q9W5JE4Q,83017,8/20/2022 3:15,8/20/2022 3:26,100,662,1,8/20/2022 3:26,R_2wTwEyrmZqsArt0,EN,0.899999976,8/20/2022,1,"1,5",4,4,3,1,5,4,4,1,4,3,4,wet,37,1,2,2,Image4
A29VMB41HXBFK,14023,8/20/2022 3:16,8/20/2022 3:20,100,284,1,8/20/2022 3:20,R_3lAIUfnVklxKt0u,EN,0.800000012,8/19/2022,4,"2,3",4,4,4,4,4,4,4,4,4,4,4,"come to	dawn on",54,2,2,4,Image1
A1TLMXYVKKRWMZ,22785,8/20/2022 3:19,8/20/2022 3:30,100,662,1,8/20/2022 3:30,R_2VfMkjdulHcaLth,EN,1,8/20/2022,1,"1,2,3",2,2,2,1,2,1,5,1,4,2,1,gross,51,3,2,3,Image4
ADNJPBNNWIDRB,93892,8/20/2022 3:20,8/20/2022 3:24,100,237,1,8/20/2022 3:24,R_2VEWbhnSfh46TZH,EN,0.800000012,8/19/2022,4,"1,2,3,4,5",4,4,4,4,4,4,5,4,5,4,4,I like gorilla very much in this i want to meet that gorilla ,25,1,1,4,Image2
A1X2B5J8Z02KY4,67851,8/20/2022 3:21,8/20/2022 3:32,100,652,1,8/20/2022 3:32,R_1ojL8zNPNZ6bwDp,EN,1,8/19/2022,3,2,4,4,4,4,3,4,4,4,3,4,4,man vs wild,62,1,2,4,Image2
A10S9LJ613KHM0,58974,8/20/2022 3:21,8/20/2022 3:25,100,258,1,8/20/2022 3:25,R_2shl26cyEnZiqA1,EN,0.899999976,8/20/2022,1,1,4,4,4,1,1,4,4,1,4,4,4,crazy eyes,67,1,1,2,Image3
A29K74VJOD6YL6,31277,8/20/2022 3:24,8/20/2022 3:37,100,774,1,8/20/2022 3:37,R_2D85lszvSRCoCkT,EN,1,8/20/2022,3,2,4,4,5,3,4,3,5,3,5,5,4,Wildlife,32,1,2,5,Image4
A3L7EBW90B74F1,38404,8/20/2022 3:26,8/20/2022 3:49,100,1401,1,8/20/2022 3:49,R_1zZ6vdXhxIncCeR,EN,1,8/19/2022,3,"1,2,3",3,2,5,4,3,4,4,4,5,5,5,Happy,53,3,1,4,Image3
AT3VSSXOSFJ0Q,10653,8/20/2022 3:26,8/20/2022 3:29,100,198,1,8/20/2022 3:29,R_2XaQ4cj6M8fUKRq,EN,1,8/19/2022,4,"1,2,3,4,5",4,4,4,4,4,4,4,4,5,5,4,The gorilla look very great and very nice to watch ,25,1,2,4,Image1
AFXOEOT9LH4RF,67940,8/20/2022 3:26,8/20/2022 3:36,100,563,1,8/20/2022 3:36,R_yUDMCqEe4hNVCMx,EN,1,8/19/2022,4,"2,3,5",4,4,3,2,2,2,4,2,4,4,4,Nothing,23,1,1,4,Image1
A2CUBS3N991KOJ,33439,8/20/2022 3:27,8/20/2022 3:31,100,285,1,8/20/2022 3:31,R_3PsMDITjZ0IBzoZ,EN,0.899999976,8/20/2022,3,"1,2",2,4,2,1,4,2,4,1,4,3,3,Nature,38,1,1,3,Image1
A35BY30TC8WCL4,61322,8/20/2022 3:27,8/20/2022 3:31,100,225,1,8/20/2022 3:31,R_1N3mpvpmxCqJ8rj,EN,0.100000001,8/20/2022,2,"1,3",1,3,1,2,2,1,4,1,2,1,1,boring,33,1,1,2,Image3
AMRGFM1EXY2PN,34389,8/20/2022 3:28,8/20/2022 3:35,100,412,1,8/20/2022 3:35,R_3NDujCWxeuDt4QK,EN,1,8/20/2022,4,"1,2,3",4,4,4,4,4,4,4,4,4,4,4,In this post man and the gorilla looking together,25,1,1,4,Image2
A1NX40J3M04FU8,14093,8/20/2022 3:32,8/20/2022 3:35,100,191,1,8/20/2022 3:35,R_DOh6P9TW63zif29,EN,0.800000012,8/20/2022,4,"1,2,3,4,5",4,4,5,4,5,5,5,4,5,5,4,cute,25,1,2,4,Image2
A3M3JSNP1EH5V6,14093,8/20/2022 3:32,8/20/2022 3:35,100,191,1,8/20/2022 3:35,R_DOh6P9TW63zif29,EN,0.800000012,8/20/2022,4,"1,2,3,4,5",4,4,5,4,5,5,5,4,5,5,4,cute,25,1,2,4,Image2
A3IHY4OJBM3Q8Q,42819,8/20/2022 3:33,8/20/2022 3:36,100,191,1,8/20/2022 3:36,R_OfIqWFMnK4u5iVP,EN,1,8/19/2022,4,"1,2,3,4,5",4,4,4,4,4,2,5,4,4,4,4,THe image look very nice to watch and the content of the image is very clear ,25,1,2,4,Image4
A22Z670Q03SSQL,42819,8/20/2022 3:33,8/20/2022 3:36,100,191,1,8/20/2022 3:36,R_OfIqWFMnK4u5iVP,EN,1,8/19/2022,4,"1,2,3,4,5",4,4,4,4,4,2,5,4,4,4,4,THe image look very nice to watch and the content of the image is very clear ,25,1,2,4,Image4
A1Z3WCHGUX52GG,14548,8/20/2022 3:34,8/20/2022 3:40,100,360,1,8/20/2022 3:40,R_pRfSjzOolRBtVLP,EN,0.899999976,8/19/2022,4,"1,2,3,4,5",4,4,4,4,4,4,4,4,4,4,4,cute,25,1,2,4,Image4
A2RW6R59P9QYFA,14548,8/20/2022 3:34,8/20/2022 3:40,100,360,1,8/20/2022 3:40,R_pRfSjzOolRBtVLP,EN,0.899999976,8/19/2022,4,"1,2,3,4,5",4,4,4,4,4,4,4,4,4,4,4,cute,25,1,2,4,Image4
ADQB1CIQFO2V9,84436,8/20/2022 3:35,8/20/2022 3:39,100,232,1,8/20/2022 3:39,R_XZAYuPyfMNjLPDH,EN,1,8/19/2022,3,2,3,4,4,3,4,3,4,3,3,4,4,my research,52,1,2,4,Image3
A23X6605SAVFQ2,49342,8/20/2022 3:36,8/20/2022 3:44,100,452,1,8/20/2022 3:44,R_3PNTomXEsYUIeSu,EN,0.800000012,8/20/2022,4,"1,2,3,4,5",4,4,5,4,4,4,5,4,4,5,4,WONDERFUL,25,1,1,4,Image1
A3HZ0NGQUI815F,60532,8/20/2022 3:36,8/20/2022 3:44,100,444,1,8/20/2022 3:44,R_3MhOBiysrKm3V2w,EN,0.800000012,8/20/2022,5,"1,2,3,4,5",5,5,5,4,4,5,5,5,5,5,4,nice,25,1,2,4,Image2
A204SSQCQZ7ZVH,64967,8/20/2022 3:37,8/20/2022 3:51,99,843,0,8/27/2022 3:51,R_3sbtYsS7jROa9VY,EN,1,8/19/2022,2,"1,2,3,5",4,4,4,3,2,2,4,2,5,4,3,Nothing,57,1,2,5,Image4
A20H525I5QNXXI,97705,8/20/2022 3:37,8/20/2022 3:47,100,594,1,8/20/2022 3:47,R_27DMqi0yx5ET9RI,EN,1,8/19/2022,4,"2,3,5",2,4,2,2,2,2,4,2,4,2,4,Nothing,34,1,1,4,Image3
ALMXTU647ULDU,87630,8/20/2022 3:38,8/20/2022 3:46,100,466,1,8/20/2022 3:46,R_BtEdSaDxYHWZh9T,EN,1,8/20/2022,1,"1,2",4,3,2,2,1,4,1,2,5,2,4,strange,72,1,1,4,Image3
A3O8ZQ552G0SFB,47573,8/20/2022 3:39,8/20/2022 3:43,100,243,1,8/20/2022 3:43,R_3gRaUtaNw2OYv9y,EN,1,8/19/2022,4,2,4,4,4,3,4,4,4,3,4,1,4,my research,62,1,2,4,Image4
A3AIERCQPMB3WO,78735,8/20/2022 3:40,8/20/2022 3:47,100,400,1,8/20/2022 3:47,R_RwOvSnk29Ewp9Rf,EN,1,8/20/2022,1,"1,2,3,5",1,3,4,1,1,3,2,1,5,2,2,Sad,32,1,2,2,Image3
A4TV003TKB507,75401,8/20/2022 3:40,8/20/2022 3:44,100,201,1,8/20/2022 3:44,R_11d0RCOIqfdWIrn,EN,0.899999976,8/19/2022,2,"1,2,3,4,5",4,4,4,5,4,4,4,4,4,4,4,The gorilla look very great and very nice to watch ,25,1,2,4,Image1
AUHKGKB3S3007,20403,8/20/2022 3:41,8/20/2022 3:47,100,368,1,8/20/2022 3:47,R_28YvH8Q8YNnX3Gw,EN,0.899999976,8/19/2022,4,"1,2,3",4,4,5,5,5,5,5,5,5,5,5,All animals are observed safely and humanely,39,1,2,4,Image2
